50000000	50082991
50000000	50065755
50000000	50081430
50000000	50076392
50000000	50073385
50000000	50064192
50000000	50063771
50000000	50080665
50000000	50089729
50000000	50065176
50000000	50061310
50000000	50058333
50000000	50168510
50000000	50081476
50000000	50086722
50000000	50070795
50000000	50074536
50000000	50062952
50000000	50070116
50000000	50082587
50000000	50090803
50000000	50071674
50000000	50072864
50000000	50076188
50000000	50088582
50000000	50067607
50000000	50064721
50000000	50067926
50000000	50077789
50000000	50070903
50000000	50067617
50000000	50101235
50000000	50132618
50000000	50087765
50000000	50068811
50000000	50065104
50000000	50095886
50000000	50070729
50000000	50066331
50000000	50067525
50000000	50086362
50000000	50081768
50000000	50076237
50000000	50061503
50000000	50067429
50000000	50067934
50000000	50068909
50000000	50071326
50000000	50415181
50000000	50073364
50000000	50071733
50000000	50285688
50000000	50293119
50000000	50091597
50000000	50099159
50000000	50089741
50000000	50175421
50000000	50112766
50000000	50073704
50000000	50071072
50000000	50073233
50000000	50077778
50000000	50075691
50000000	50074911
50000000	50068529
50000000	50399371
50000000	50066554
50000000	50073176
50000000	50063363
50000000	50074535
50000000	50066944
50000000	50070385
50000000	50072189
50000000	50064766
50000000	50063866
50000000	50065127
50000000	50084391
50000000	50064283
50000000	50065970
50000000	50067077
50000000	50068471
50000000	50108557
50000000	50077553
50000000	50078803
50000000	50077042
50000000	50073331
50000000	50074522
50000000	50108410
50000000	50081922
50000000	50064373
50000000	50061697
50000000	50135771
50000000	50060953
50000000	50074410
50000000	50075059
50000000	50085189
50000000	50166744
50000000	50094529
50000000	50084359
50000000	50066713
50000000	50065235
50000000	50070127
50000000	50072431
50000000	50069475
50000000	50068859
50000000	50068457
50000000	50066281
50000000	50071787
50000000	50093523
50000000	50072317
50000000	50070514
50000000	50090132
50000000	50152148
50000000	50101346
50000000	50136370
50000000	50075453
50000000	50075544
50000000	50072217
50000000	50079019
50000000	50068529
50000000	50063640
50000000	50067897
50000000	50064972
50000000	50060443
50000000	50060756
50000000	50061215
50000000	50061158
50000000	50060800
50000000	50159117
50000000	50060975
50000000	50058960
50000000	50085210
50000000	50075669
50000000	50107381
50000000	50118586
50000000	50080679
50000000	50091673
50000000	50072607
50000000	50061997
50000000	50066554
50000000	50095025
50000000	50087282
50000000	50082289
50000000	50074586
50000000	50081592
50000000	50085706
50000000	50077588
50000000	50099583
50000000	50099785
50000000	50085433
50000000	50111752
50000000	50092781
50000000	50070420
50000000	50096299
50000000	50063893
50000000	50062964
50000000	50062428
50000000	50086709
50000000	50065289
50000000	50064368
50000000	50080441
50000000	50078686
50000000	50082480
50000000	50071648
50000000	50073931
50000000	50079764
50000000	50076242
50000000	50065742
50000000	50061287
50000000	50061396
50000000	50060312
50000000	50082819
50000000	50078557
50000000	50076939
50000000	50080467
50000000	50071748
50000000	50062289
50000000	50061366
50000000	50071764
50000000	50078685
50000000	50075879
50000000	50080396
50000000	50379637
50000000	50088526
50000000	51007527
50000000	50065318
50000000	51740681
50000000	50062982
50000000	50061138
50000000	50061055
50000000	50156635
50000000	50090053
50000000	50074191
50000000	50093753
50000000	50124521
50000000	50110215
50000000	50074010
50000000	50077020
50000000	50075490
50000000	50079186
50000000	50079198
50000000	50079496
50000000	50137504
50000000	50073134
50000000	50069004
50000000	50060297
50000000	50094288
50000000	50076129
50000000	50079530
50000000	50073247
50000000	50070280
50000000	50108014
50000000	50068571
50000000	50068360
50000000	50082725
50000000	50076385
50000000	50083182
50000000	50099010
50000000	50077951
50000000	50112134
50000000	50112726
50000000	50086623
50000000	50071376
50000000	50067742
50000000	50094171
50000000	50067531
50000000	50070286
50000000	50067386
50000000	50060563
50000000	50058914
50000000	50061100
50000000	50060687
50000000	50059804
50000000	50098754
50000000	50065525
50000000	50061148
50000000	50058199
50000000	50077588
50000000	50065371
50000000	50094990
50000000	50157126
50000000	50058622
50000000	50071056
50000000	50071856
50000000	50062692
50000000	50059343
50000000	50081666
50000000	50359059
50000000	50083040
50000000	50079129
50000000	50070936
50000000	50077504
50000000	50063310
50000000	50060522
50000000	50060890
50000000	50064136
50000000	50071660
50000000	50072214
50000000	51176788
50000000	50069433
50000000	50098621
50000000	50065036
50000000	50128239
50000000	50078827
50000000	50065321
50000000	50100365
50000000	50080401
50000000	50062641
50000000	50096697
50000000	50063020
50000000	50088121
50000000	50066156
50000000	50060909
50000000	50063802
50000000	50072416
50000000	50072906
50000000	50118252
50000000	50080953
50000000	50080487
50000000	50065846
50000000	50061301
50000000	50071192
50000000	50099354
50000000	50118288
50000000	50080169
50000000	50064340
50000000	50061113
50000000	50062069
50000000	50076997
50000000	50081544
50000000	50084797
50000000	50078640
50000000	50080263
50000000	50080622
50000000	50078061
50000000	50080109
50000000	50066048
50000000	50059726
50000000	50077234
50000000	50079076
50000000	50093794
50000000	50080819
50000000	50073315
50000000	50089209
50000000	50077617
50000000	50086489
50000000	50079702
50000000	50067100
50000000	50092483
50000000	50063210
50000000	50231976
50000000	50062487
50000000	50108220
50000000	50069401
50000000	50065879
50000000	50067913
50000000	50064233
50000000	50063478
50000000	50079909
50000000	50076489
50000000	50080491
50000000	50064373
50000000	50085290
50000000	50073678
50000000	50108651
50000000	50080825
50000000	50066094
50000000	50065516
50000000	50061567
50000000	50064243
50000000	50059481
50000000	50073235
50000000	50075696
50000000	50078169
50000000	51677208
50000000	50082859
50000000	50176467
50000000	50081086
50000000	50090071
50000000	50088860
50000000	50087884
50000000	50094723
50000000	50080086
50000000	50083305
50000000	50115749
50000000	50076860
50000000	50078171
50000000	50080868
50000000	50064359
50000000	50074846
50000000	50030888
50000000	50070857
50000000	50065090
50000000	50088401
50000000	50173065
50000000	50067725
50000000	50070771
50000000	50063641
50000000	50105987
50000000	50065121
50000000	50063484
50000000	50067267
50000000	50076887
50000000	50079328
50000000	50070329
50000000	50059372
50000000	50113708
50000000	50060964
50000000	50074389
50000000	50126865
50000000	50200201
50000000	50061760
50000000	50064249
50000000	50152945
50000000	50072899
50000000	50063825
50000000	50099078
50000000	50087433
50000000	50079818
50000000	50079809
50000000	50069479
50000000	50067508
50000000	50060878
50000000	50059525
50000000	50063995
50000000	50141809
50000000	50080414
50000000	50069771
50000000	50065356
50000000	50059707
50000000	50060856
50000000	50073648
50000000	50078088
50000000	50078906
50000000	50108966
50000000	50076544
50000000	50081181
50000000	50084892
50000000	50113040
50000000	50076231
50000000	50081196
50000000	50073194
50000000	50077960
50000000	50080467
50000000	50087831
50000000	50071012
50000000	50123807
